Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
86,2008-02-07,35.03648376464844,37.51136070713484,34.81002499582351,36.265834187651755,11300078
87,2008-02-08,34.13063430786133,35.554090798435645,33.49978212816549,35.26292994162465,13514197
88,2008-02-11,31.720468521118164,34.61591270799632,31.38077930542122,34.61591270799632,15133331
89,2008-02-12,31.15431785583496,32.8851137798177,30.895506942814613,32.67483114709317,10237627
90,2008-02-13,30.701406478881836,32.108687394596785,30.07055626190865,31.704295948592947,10395753
91,2008-02-14,33.386558532714844,33.72624770896333,31.380775661138497,31.380775661138497,12514003
92,2008-02-15,34.34092712402344,34.615914165922604,32.36749612606958,33.257157245907756,12080990
93,2008-02-18,34.14680862426758,35.11734994481305,33.855647763878196,35.11734994481305,6977153
94,2008-02-19,33.7747802734375,34.842374091905114,33.51596931835991,34.76149580556611,7226542
95,2008-02-20,32.933631896972656,33.46742968727858,32.56159280788072,33.451253597760875,5604999
96,2008-02-21,33.160099029541016,33.72624691192104,32.755707684983854,33.46743601261176,3874365
97,2008-02-22,32.739540100097656,32.949822776325995,31.720472330620836,32.06016158711311,2691220
98,2008-02-25,33.014522552490234,33.41891397252705,32.22191580801084,33.12775302768609,6270186
99,2008-02-26,33.14393997192383,33.6130337339171,32.982183350963076,33.32187269377358,7139423
100,2008-02-27,35.08501434326172,36.81580862054988,33.6292049654112,33.6292049654112,43223132
101,2008-02-28,36.07172393798828,36.34671098497127,34.93942794635183,35.424697657053166,35763847
102,2008-02-29,35.554100036621094,36.55699159326838,34.971778171691724,35.84526316304955,16477462
103,2008-03-03,34.0659294128418,35.19822722287865,33.677714211837745,34.00122724500165,10049153
104,2008-03-04,33.192440032958984,34.42178982632508,32.35130758041797,34.292385508691964,11485198
105,2008-03-05,33.807125091552734,33.968881628948424,32.3836662460926,33.35420547046673,8581053
106,2008-03-07,32.07632064819336,33.3218465291796,30.73374043204562,33.3218465291796,14251925
107,2008-03-10,31.962528228759766,32.19013475438337,30.125415737196253,32.12510463350286,11713659
108,2008-03-11,34.59626388549805,34.921416666956674,30.95455317417813,31.70240280746623,19665129
109,2008-03-12,33.71835708618164,35.766820370527604,33.393204253907165,35.53921382895223,12262350
110,2008-03-13,29.08493423461914,33.1656059378227,28.28831003899052,32.84045302490617,47000084
111,2008-03-14,31.084611892700195,31.214672116923847,29.2962716816668,29.897802975055313,35798540
112,2008-03-17,29.86528778076172,30.499335206405757,29.231240355117684,30.499335206405757,19211273
113,2008-03-18,30.125410079956055,30.710685468139257,29.328784082246123,29.816513204884924,12632937
114,2008-03-19,30.304248809814453,33.75086710654191,30.109156251189866,31.53982766415847,16449023
115,2008-03-24,30.596881866455078,31.442279914905463,29.930318274994193,31.442279914905463,11636914
116,2008-03-25,31.751174926757812,31.94626525955091,30.82448867946997,31.393506009012228,13232423
117,2008-03-26,31.556087493896484,32.320197484929714,31.214676599922417,31.539829412262744,11448313
118,2008-03-27,32.125099182128906,32.43399606279033,31.084610809352437,31.084610809352437,17425122
119,2008-03-28,32.19013595581055,32.43400277711061,31.344739942644054,32.271424161216004,11599511
120,2008-03-31,31.962528228759766,32.33645528271905,31.539829135410997,32.19013475438337,9914705
121,2008-04-01,32.02756118774414,32.48277648441361,31.62112013986987,32.19013760689385,6034588
122,2008-04-02,32.54779815673828,33.49074246592629,32.19012924548021,32.19012924548021,6087024
123,2008-04-03,32.28767776489258,32.77540692967545,32.027555102658376,32.62908862125726,3883474
124,2008-04-04,32.125099182128906,32.49902617263575,31.507309830972538,32.49902617263575,5906537
125,2008-04-07,31.995040893554688,32.3201936674902,31.62111388047882,32.17387536023589,4088729
126,2008-04-08,31.182157516479492,32.01129749268236,30.954551026268554,31.946265176836434,5753811
127,2008-04-09,31.26345443725586,31.539833036453167,30.905785420548884,31.27971252075779,3776374
128,2008-04-10,31.88123893737793,32.10884545522687,31.10087310330053,31.21467525968323,7075297
129,2008-04-11,32.02756118774414,32.35271402604356,31.702408349444724,32.19013760689385,4012660
130,2008-04-15,32.51528549194336,32.67786187530141,31.27970453740551,31.83246379980622,6362785
131,2008-04-16,32.076316833496094,33.06803285616853,31.946254450557277,32.84042644237876,4725794
132,2008-04-17,33.31190872192383,34.07601638672283,32.206388012198744,32.56405693109754,14831167
133,2008-04-21,33.84841537475586,34.433690879936364,33.4907486030393,33.81590141646362,7639361
134,2008-04-22,34.40117263793945,34.7913577545394,33.49074657942892,33.81589937320654,8814769
135,2008-04-23,34.43369674682617,34.84013783285691,33.97848361250536,34.46621291574224,5265604
136,2008-04-24,33.21437072753906,34.85639301961455,32.92173405195817,34.79136289227255,8801780
137,2008-04-25,33.49074935913086,33.96222050822339,33.03553408700963,33.81590217989587,4095990
138,2008-04-28,33.62080764770508,34.271113251368604,33.4907474090058,33.52326136613884,4708244
139,2008-04-29,34.092281341552734,34.41743416791676,33.653326349011536,33.81590276219355,6497143
140,2008-04-30,34.319881439208984,34.75883855446801,34.141049182331834,34.433685789115636,6331377
141,2008-05-02,34.6287841796875,35.60424264051434,34.56375185156543,34.840132630833175,5658418
142,2008-05-05,34.46620559692383,35.279087596371696,34.23859687301159,35.08399503447079,7642293
143,2008-05-06,34.1735725402832,34.856394417467065,33.97848215043347,34.18983062404166,5061166
144,2008-05-07,33.68584060668945,34.36866243012981,33.16559740295353,34.141055890677606,4303106
145,2008-05-08,33.27939224243164,33.62080307897742,33.08430191089353,33.42571054235604,3642073
146,2008-05-09,33.084320068359375,33.94597446698659,32.58033257638982,32.840455366285504,8621761
147,2008-05-12,33.084320068359375,33.328184770433246,32.3527237570533,33.084320068359375,4890395
148,2008-05-13,33.18185043334961,33.425715034357076,32.90547187525795,33.23062467660124,5056766
149,2008-05-14,33.23062515258789,33.409459636904984,32.51528942040309,32.51528942040309,2982486
150,2008-05-15,33.246883392333984,33.62080823898318,32.51528957534622,32.51528957534622,2646760
151,2008-05-16,33.50699996948242,33.60454624139637,33.100559007410425,33.49074409506622,4422288
152,2008-05-20,33.441959381103516,33.572021771275416,33.100548638890935,33.16558093651821,3464912
153,2008-05-21,33.653324127197266,34.1410533345431,32.677865712505586,32.677865712505586,3419088
154,2008-05-22,33.19810104370117,33.360677407787456,32.84043436576119,32.84043436576119,3558000
155,2008-05-23,32.645347595214844,33.45822955878343,32.515287363077256,33.00301654121841,4417028
156,2008-05-26,32.401485443115234,32.59657801107832,30.88952355411036,30.88952355411036,2605807
157,2008-05-27,31.426023483276367,32.80792277004459,31.279705176282288,32.45025383731829,3316550
158,2008-05-28,32.5803108215332,32.77540112987393,30.987061175460774,31.53982035671733,4505700
159,2008-05-29,33.1168212890625,33.49074834466589,32.157620937877496,32.92173092556317,11026212
160,2008-05-30,32.06007385253906,33.32817110647657,31.930013613455838,33.19810866230977,4023430
161,2008-06-02,30.694429397583008,32.515285789912795,30.23921419695889,31.864978045437862,4431595
162,2008-06-03,29.556392669677734,30.564364863319483,29.280011952422548,30.239212115999592,6240766
163,2008-06-04,28.645971298217773,29.735231935815968,28.467136803960244,29.42633719396226,5762089
164,2008-06-05,28.59719467163086,28.808545312740193,27.63799436145574,28.613452752498272,9721099
165,2008-06-06,28.288297653198242,29.475106588759868,27.88185669000933,28.450874038473803,6317089
166,2008-06-09,27.89812469482422,28.580946637941384,26.66254328613246,27.963154831053437,6500809
167,2008-06-10,27.703020095825195,27.930628781782758,27.06897268300257,27.637989987730112,6717902
168,2008-06-11,27.83308982849121,28.288302909818558,27.637997247874484,27.96315007884652,2586175
169,2008-06-12,28.02817726135254,28.190753659769697,26.662535955665085,27.47541794775089,3244212
170,2008-06-13,27.849353790283203,28.2557949148013,27.55671485757964,27.979414068095306,4248430
171,2008-06-16,28.824804306030273,29.263759272844013,27.995664206381747,28.093210489590444,4354615
172,2008-06-17,29.68645477294922,29.914061269519383,28.320813588444892,29.231241779808887,4736084
173,2008-06-18,29.653932571411133,30.304240179940926,29.58890247208302,29.58890247208302,5055019
174,2008-06-19,29.019893646240234,29.588911039004735,28.548422533252065,29.068667888670163,4221271
175,2008-06-20,28.353336334228516,29.377569194021802,27.979411417133772,29.263764807905655,3837789
176,2008-06-23,27.36160659790039,28.223262612470247,27.085228114236184,28.125716357319305,4516050
177,2008-06-24,26.516216278076172,27.768055363714268,26.239835532909296,27.361612183434513,5238203
178,2008-06-25,25.78462028503418,26.321121443700346,25.199344890527218,26.01222677037488,3933879
179,2008-06-26,27.247814178466797,28.418365247134137,25.930944777486978,25.930944777486978,18253250
180,2008-06-27,26.04474639892578,26.922660784567743,25.898428069680026,26.337385262501005,6821283
181,2008-06-30,25.52450180053711,26.272353692842472,24.79290798949387,26.02848908916139,4596315
182,2008-07-01,23.719898223876953,25.524496346532032,22.80947012365534,25.524496346532032,6202295
183,2008-07-02,24.760395050048828,25.020517768852397,22.972054390264596,23.73616446329686,5245963
184,2008-07-03,24.110088348388672,24.7603940156893,23.411010638074004,24.549045555850107,4726793
185,2008-07-04,24.435239791870117,24.906710932823394,23.573585713751488,23.736162121327354,4862814
186,2008-07-07,24.971736907958984,25.979711349575695,24.760388495240942,24.760388495240942,5528014
187,2008-07-08,25.70333480834961,26.337382300496248,23.085852233036757,23.085852233036757,8354280
188,2008-07-09,27.49167251586914,27.605474657170003,26.04474099077082,26.04474099077082,6860769
189,2008-07-10,28.694740295410156,29.036151165482575,26.727565477453332,27.491675414992393,7216175
190,2008-07-11,27.3291015625,29.328790522385955,27.117750906563995,28.971123743629438,6040791
191,2008-07-14,27.34535789489746,28.32081857570163,26.66253828494338,26.66253828494338,5942149
192,2008-07-15,26.20732307434082,26.955175015344185,26.01223270174237,26.66253835390465,3693378
193,2008-07-16,25.491979598999023,26.662530301399837,25.05302253432795,26.207315159318156,6973872
194,2008-07-17,26.792593002319336,26.98768553922475,26.01222726486421,26.01222726486421,5038238
195,2008-07-18,28.288297653198242,28.51590415156736,26.483699335622806,27.2803231824564,5983177
196,2008-07-21,29.881547927856445,30.060382394925963,28.30455608881169,28.77602717102523,8754188
197,2008-07-22,31.100872039794922,31.377250585916514,29.621426416741638,29.881549087566963,12631056
198,2008-07-23,33.295658111572266,33.94596377901896,31.89750048554512,32.4827760272639,12798869
199,2008-07-24,32.125099182128906,33.91343933083583,30.125410625153553,30.125410625153553,10764301
200,2008-07-25,32.19013595581055,33.230626749067305,30.97081287472875,31.783694928783284,10710381
201,2008-07-28,31.930011749267578,32.82418190473972,31.57234280504535,32.19013221224727,5533881
202,2008-07-29,30.645647048950195,31.702393270801984,30.401782536215165,31.214664245331928,5145929
203,2008-07-30,31.930011749267578,32.19013221224727,30.92203723742925,30.92203723742925,7354746
204,2008-07-31,30.808238983154297,32.482777474486404,30.401797922891728,32.482777474486404,6006517
205,2008-08-01,31.70241355895996,31.8324760387026,29.263766870982465,30.320513769106046,4699412
206,2008-08-04,31.897489547729492,32.4827648887543,31.0683496650346,31.0683496650346,4301346
207,2008-08-05,33.32816696166992,33.5720315334358,31.7024009448141,32.02755370716861,9161115
208,2008-08-06,32.4827766418457,34.51498189106642,32.25517009494975,34.51498189106642,8616591
209,2008-08-07,32.401485443115234,33.133079265351384,31.39351085044532,31.39351085044532,4809365
210,2008-08-08,31.84873390197754,32.64535804013898,31.734929508632696,32.027566227113496,4883824
211,2008-08-11,32.141361236572266,32.61283234762403,31.89749664067478,32.255165596691164,2714705
212,2008-08-12,31.58860206604004,32.51528841656606,31.3447374690683,32.35270981350138,5801276
213,2008-08-13,31.718671798706055,32.02756660633417,30.97081970307513,31.214684373057985,2754609
214,2008-08-14,30.954553604125977,31.86497964078889,30.889521282864237,31.539826854814002,2566362
215,2008-08-18,30.596881866455078,31.539823977733136,30.304245267805545,30.889518465104615,2963058
216,2008-08-19,30.027875900268555,30.72695370872125,29.41008410655576,30.548121389175737,2941144
217,2008-08-20,30.369279861450195,30.613144464687476,30.157929215594404,30.239217416673497,3319410
218,2008-08-21,30.044130325317383,30.548117667847936,29.686461319628904,30.23922070607888,4138486
219,2008-08-22,29.7352237701416,31.084608942541077,28.971116166451324,31.084608942541077,4139879
220,2008-08-25,30.060382843017578,30.46682381737805,29.84903221330008,30.46682381737805,2034227
221,2008-08-26,30.109153747558594,30.206700018759737,29.556394484196556,29.75148482151551,1489491
222,2008-08-27,29.50762367248535,30.483082087600543,29.34504726996615,30.271733646359017,4297168
223,2008-08-28,29.06867790222168,29.914074139643006,28.69475073511623,29.5889212317692,7382078
224,2008-08-29,30.271726608276367,30.385530945614086,29.45884478467288,29.58890499441621,2219080
225,2008-09-01,30.25534439086914,30.386389898848158,29.64925391744289,30.206200659035908,3417069
226,2008-09-02,31.84428596496582,31.97533148580673,30.20620362372427,30.46829688719445,5030404
227,2008-09-04,31.172679901123047,31.746008075896512,30.910586576868827,31.483914751642295,2813325
228,2008-09-05,30.48468017578125,30.82867746827824,30.14068288328426,30.795914974978142,3330688
229,2008-09-08,32.09001159667969,33.38409499568913,31.77877446451434,32.10639062739214,8377948
230,2008-09-09,32.20465850830078,32.46675174125314,31.46752254037807,32.08999424636344,3737279
231,2008-09-10,31.926189422607422,32.466754964027444,31.614952427826115,32.04085369592678,3847698
232,2008-09-11,31.074390411376953,31.778764041830588,30.828678369806347,31.778764041830588,2567354
233,2008-09-12,31.385622024536133,32.23742457064724,30.877816745961752,31.28733677355587,6093354
234,2008-09-15,29.40355110168457,30.71401547767646,28.518988092247806,30.238972585737166,6770268
235,2008-09-16,29.97688102722168,30.238974362174922,27.847376291133635,28.256896432689025,4654621
236,2008-09-17,29.206985473632812,30.40278343836029,28.830225597693758,30.40278343836029,4674190
237,2008-09-18,29.141454696655273,29.714782800448223,27.044712805785082,28.830219884668253,6603710
238,2008-09-19,30.910581588745117,31.074389612246254,29.48545089556984,29.829448189279926,9821730
239,2008-09-22,30.238964080810547,33.089225074367526,29.993252079420337,31.778758845164877,4162514
240,2008-09-23,29.87859535217285,30.550208819764034,29.32164841141026,29.87859535217285,6569683
241,2008-09-24,30.56658172607422,30.894197745542083,29.583733667670632,29.976872446674403,5730103
242,2008-09-25,29.61650276184082,30.779540334628607,28.912126829859208,30.648492564549116,10926783
243,2008-09-26,29.141454696655273,29.78030778974115,28.633651582155256,29.78030778974115,4967945
244,2008-09-29,28.060325622558594,29.97687838290152,27.519757750316668,29.97687838290152,7859964
245,2008-09-30,28.109458923339844,29.157829642194077,26.536901734164438,26.536901734164438,6616439
246,2008-10-01,29.043169021606445,29.321641313685046,27.896510696252466,28.469840969823654,3743739
247,2008-10-03,29.452693939208984,29.813070298403208,28.666414004824865,29.19060062774761,4681406
248,2008-10-06,28.84660530090332,29.485456264527347,28.256895864562324,29.125079880277625,5560277
249,2008-10-07,29.796688079833984,30.435541200032503,28.830221108210022,28.830221108210022,9928258
250,2008-10-08,29.567354202270508,29.813066231663072,27.552514228178413,28.79745784324689,9985473
251,2008-10-10,29.387170791625977,30.05878425013944,27.20852458564139,29.452695789950333,9025179
252,2008-10-13,29.97688102722168,30.206211862134907,29.33803005075306,29.534600607415232,6805621
253,2008-10-14,29.25611114501953,31.090761334940392,29.026780426726383,30.140673756600442,5099383
254,2008-10-15,29.010408401489258,29.632878009152783,28.69917359765749,29.092312414170696,5495022
255,2008-10-16,27.89651107788086,28.60088688420872,27.355945510377428,28.60088688420872,6651066
256,2008-10-17,25.799768447875977,28.666408645932744,25.423008688772647,28.469840365424716,5586092
257,2008-10-20,26.094619750976562,27.126611467214943,25.275579764337284,25.89805148725603,7922965
258,2008-10-21,26.30757713317871,27.68356416202785,25.554059739207702,26.356718654220646,8047276
259,2008-10-22,24.86606216430664,26.24204902993788,24.62035014466576,26.045480747298203,5408099
260,2008-10-23,23.653881072998047,24.472921060947883,23.293502589584858,24.24359030867956,6641370
261,2008-10-24,20.590673446655273,23.26074328398695,20.312198923934975,22.933127243981176,9905588
262,2008-10-27,19.001733779907227,20.312197872067955,17.036037641666137,20.21391262079823,12878172
263,2008-10-29,21.507999420166016,22.86760513648626,19.65696740794797,21.62266370438506,13094201
264,2008-10-31,22.88398551940918,23.588361332114335,21.753710635985144,22.638273491630542,8097887
265,2008-11-03,23.588367462158203,24.21083720558014,22.769324934925045,24.178074704646765,4951148
266,2008-11-04,24.620351791381836,24.816922308957377,23.146079574930837,23.260743858692802,4515828
267,2008-11-05,23.719409942626953,25.81615418539975,23.26074609805693,25.81615418539975,6145587
268,2008-11-06,22.93312644958496,24.48930480749533,22.45808365238961,23.260742478242218,4896229
269,2008-11-07,24.718637466430664,25.455773587069512,22.60551214316845,22.769320169977085,8250147
270,2008-11-10,25.275592803955078,25.84892109038126,24.71864577007036,25.48854242162622,3775177
271,2008-11-11,24.980730056762695,26.029100954732485,24.40740197892735,25.39025011235937,8900004
272,2008-11-12,23.932355880737305,25.521294515039163,23.637502342436612,25.521294515039163,5705390
273,2008-11-14,23.850448608398438,24.898821538376808,23.55559511045958,23.719403103045188,4038880
274,2008-11-17,24.833309173583984,25.652351774187448,22.605518898851415,25.652351774187448,5361538
275,2008-11-18,23.490076065063477,24.767777720167036,23.031412280363103,24.767777720167036,6392448
276,2008-11-19,22.916748046875,24.32549745265127,22.62189228001665,23.58836136818806,5606729
277,2008-11-20,22.671043395996094,23.09694260595612,21.70457399333051,22.933134533882516,5080395
278,2008-11-21,24.11255645751953,24.8660741245407,21.950288755943916,22.52361707753554,8350092
279,2008-11-24,24.718637466430664,25.11177628641367,23.490077265365915,24.83330175212357,5420119
280,2008-11-25,24.11255645751953,25.275594354249,23.91598808033321,24.9807406775748,5453771
281,2008-11-26,24.653114318847656,25.02987188596619,23.670266173193884,24.37463978886368,5246053
282,2008-11-27,24.653114318847656,24.653114318847656,24.653114318847656,24.653114318847656,0
283,2008-11-28,24.25996971130371,24.73501468919188,23.29350295473035,23.915974688402894,8464961
284,2008-12-01,24.063411712646484,25.685111161870722,23.96512642625338,24.73502524424537,5733003
285,2008-12-02,23.850448608398438,24.11254184089303,23.09693139814702,23.8832110956308,5879324
286,2008-12-03,24.571216583251953,24.882451464520678,23.34265608735772,24.07979238489426,6430656
287,2008-12-04,25.75063133239746,25.881679108219434,21.786475550536103,21.786475550536103,4648185
288,2008-12-05,25.43938446044922,26.667944280980485,24.587582096165725,24.587582096165725,5338962
289,2008-12-08,25.504919052124023,26.34034056244928,24.407406435789106,26.12739098336921,11709287
290,2008-12-10,25.095396041870117,26.700716101796164,24.735019701568174,26.700716101796164,11172070
291,2008-12-11,24.816926956176758,25.53768195260817,24.423785847406045,25.53768195260817,9867592
292,2008-12-12,24.04702377319336,24.325498303558113,23.52283720607919,24.210831797692972,9847702
293,2008-12-15,24.440162658691406,24.980730474184877,24.243594361793487,24.86606396798636,5741641
294,2008-12-16,25.373865127563477,25.685099879606472,23.26074017457077,24.571206381203698,9183505
295,2008-12-17,25.341106414794922,26.045482244666733,24.669493078140775,26.045482244666733,8720755
296,2008-12-18,26.094619750976562,26.37309423514918,24.767774528263303,24.767774528263303,12640018
297,2008-12-19,27.35594367980957,27.68355969195861,26.061860876178525,26.864519661586012,10050607
298,2008-12-22,27.37233543395996,27.601666286154668,26.42224730088312,26.42224730088312,6524631
299,2008-12-23,26.81537628173828,27.634416322955335,26.61880800491917,27.19213603377111,5151765
300,2008-12-24,26.356719970703125,27.17576017423621,22.114089938970757,22.114089938970757,13318746
301,2008-12-26,26.40585708618164,27.79822519975522,25.717864763135957,27.79822519975522,5480531
302,2008-12-29,26.96281623840332,27.175765847058724,25.88168249969995,26.700722874204136,3418418
303,2008-12-30,26.913665771484375,27.355948352141723,25.914436319406093,26.897284523721392,4868199
304,2008-12-31,27.241281509399414,27.650801589567017,26.63519312382454,27.650801589567017,4396180
305,2009-01-02,27.634418487548828,28.09308227963032,27.110234153183736,28.09308227963032,3976548
306,2009-01-05,27.011943817138672,28.093076997302664,26.667946593206302,28.093076997302664,4505326
